"id","success","big_hit","backers_count"
1340538765,"NO","NO",21
1340615338,"YES","NO",14
1340622311,"NO","NO",65
1340626318,"NO","NO",7
1340639139,"YES","NO",31
1340640455,"NO","NO",4
1340696008,"YES","YES",751
1340744318,"NO","NO",8
1340780739,"NO","NO",142
1340804701,"NO","NO",10
1340825647,"NO","NO",6
1340872027,"NO","NO",38
1340885819,"NO","NO",0
1340943349,"NO","NO",0
1340967365,"NO","NO",22
1340977204,"YES","NO",447
1340983744,"YES","NO",26
1341006723,"NO","NO",1
1341012849,"YES","NO",264
1341045295,"YES","NO",1305
1341046453,"NO","NO",1
1341067697,"YES","NO",27
1341105519,"YES","NO",308
1341106803,"NO","NO",0
1341120548,"NO","NO",1
1341136296,"YES","NO",65
1341159008,"NO","NO",15
1341163883,"NO","NO",10
1341175359,"YES","NO",37
1341180752,"NO","NO",50
1341181029,"YES","NO",184
1341189634,"NO","NO",1
1341195699,"YES","YES",276
1341221987,"YES","NO",302
1341238809,"NO","NO",6
1341260298,"NO","NO",82
1341275287,"NO","NO",2
1341285718,"NO","NO",0
1341289234,"NO","NO",49
1341289831,"NO","NO",16
1341302688,"NO","NO",0
1341312330,"YES","NO",22
1341329654,"YES","NO",53
1341364702,"NO","NO",9
1341398431,"YES","NO",52
1341404612,"NO","NO",0
1341468980,"NO","NO",6
1341485138,"YES","NO",105
1341488201,"NO","NO",0
1341507259,"NO","NO",4
1341509263,"NO","NO",2
1341514611,"NO","NO",1
1341530936,"YES","YES",471
1341548658,"NO","NO",2
1341552075,"NO","NO",51
1341574536,"NO","NO",0
1341633109,"NO","NO",1
1341633659,"YES","YES",18
1341651143,"NO","NO",5
1341671549,"YES","NO",11
1341696840,"NO","NO",25
1341783942,"YES","NO",23
1341784102,"YES","YES",124
1341807502,"NO","NO",2
1341853589,"NO","NO",0
1341867384,"YES","YES",12
1341896531,"NO","NO",46
1341896627,"YES","NO",237
1341912489,"NO","NO",21
1341922025,"YES","YES",186
1341940581,"YES","YES",6
1342000732,"NO","NO",12
1342001917,"NO","NO",132
1342015627,"NO","NO",1
1342019498,"NO","NO",5
1342023661,"YES","NO",13
1342029044,"YES","NO",131
1342051202,"NO","NO",130
1342066572,"YES","NO",109
1342119663,"NO","NO",6
1342173530,"NO","NO",1
1342184895,"NO","NO",4
1342205372,"NO","NO",6
1342220431,"NO","NO",49
1342236819,"NO","NO",0
1342253264,"YES","YES",269
1342266980,"YES","NO",126
1342271349,"YES","NO",29
1342279685,"NO","NO",0
1342404491,"NO","NO",17
1342414886,"YES","NO",26
1342418190,"YES","YES",7
1342419412,"YES","NO",51
1342421713,"NO","NO",20
1342443401,"NO","NO",14
1342578012,"NO","NO",34
1342587889,"NO","NO",22
1342625767,"NO","NO",247
1342625965,"NO","NO",8
1342640523,"NO","NO",11
1342656537,"YES","NO",92
1342664878,"YES","YES",15129
1342678840,"NO","NO",8
1342693635,"NO","NO",4
1342714470,"YES","NO",25
1342742976,"NO","NO",6
1342768094,"YES","YES",312
1342776007,"YES","YES",36
1342783225,"NO","NO",0
1342786242,"NO","NO",24
1342801543,"YES","YES",1109
1342860519,"NO","NO",0
1342862048,"NO","NO",35
1342877986,"YES","NO",16
1342883085,"YES","NO",38
1342906522,"NO","NO",81
1342949039,"YES","NO",148
1342974789,"NO","NO",1
1342989589,"YES","NO",79
1343017485,"YES","NO",55
1343044466,"NO","NO",0
1343051405,"YES","YES",46
1343083768,"NO","NO",30
1343085258,"YES","NO",92
1343085577,"YES","NO",119
1343090321,"NO","NO",15
1343170054,"NO","NO",0
1343174569,"NO","NO",9
1343182785,"NO","NO",0
1343204220,"YES","NO",1976
1343208185,"YES","NO",27
1343217140,"NO","NO",49
1343217782,"YES","YES",155
1343225614,"YES","NO",12
1343269310,"YES","NO",158
1343279713,"NO","NO",18
1343286452,"YES","NO",67
1343305744,"NO","NO",2
1343344188,"YES","NO",28
1343356136,"NO","NO",6
1343378022,"NO","NO",52
1343435425,"YES","NO",117
1343453982,"YES","NO",16
1343478653,"YES","NO",43
1343515113,"YES","NO",161
1343585761,"NO","NO",0
1343623662,"NO","NO",8
1343627425,"NO","NO",11
1343630466,"NO","NO",34
1343687266,"NO","NO",17
1343727139,"YES","NO",103
1343730020,"NO","NO",47
1343774205,"NO","NO",9
1343808931,"NO","NO",28
1343810881,"NO","NO",8
1343839813,"NO","NO",25
1343842069,"YES","YES",436
1343875586,"NO","NO",20
1343883102,"NO","NO",55
1343884373,"YES","NO",61
1343945642,"NO","NO",3
1344016456,"NO","NO",5
1344017705,"NO","NO",5
1344018839,"NO","NO",14
1344019930,"YES","NO",79
1344030344,"YES","YES",105
1344040239,"YES","NO",87
1344052185,"NO","NO",2
1344055396,"NO","NO",0
1344117944,"NO","NO",34
1344119237,"NO","NO",0
1344129500,"NO","NO",15
1344131162,"NO","NO",7
1344163250,"NO","NO",7
1344213642,"NO","NO",172
1344232619,"NO","NO",15
1344233400,"NO","NO",52
1344261686,"NO","NO",170
1344267621,"NO","NO",4
1344339925,"NO","NO",23
1344351845,"YES","NO",548
1344358377,"YES","YES",1877
1344373362,"NO","NO",4
1344378648,"NO","NO",5
1344397100,"YES","NO",90
1344400557,"YES","NO",29
1344429337,"YES","NO",52
1344448679,"YES","NO",75
1344557724,"NO","NO",0
1344563201,"YES","NO",62
1344590746,"NO","NO",4
1344595974,"NO","NO",4
1344642870,"NO","NO",17
1344650041,"NO","NO",4
1344669199,"NO","NO",24
1344672358,"NO","NO",5
1344712223,"YES","NO",67
1344775190,"NO","NO",5
1344794351,"NO","NO",1
1344809034,"YES","NO",66
1344823097,"YES","NO",100
1344839589,"NO","NO",30
1344876016,"NO","NO",50
1344878301,"NO","NO",5
1344930008,"NO","NO",9
1344945543,"NO","NO",3
1344952813,"YES","NO",161
1344976656,"NO","NO",0
1344978262,"NO","NO",38
1345029570,"YES","NO",23
1345050355,"NO","NO",9
1345131207,"YES","NO",318
1345156094,"NO","NO",0
1345158981,"YES","NO",85
1345171973,"NO","NO",0
1345172263,"YES","YES",2407
1345191962,"NO","NO",55
1345208289,"NO","NO",17
1345209491,"YES","NO",60
1345228297,"YES","NO",253
1345243108,"YES","NO",22
1345255455,"YES","NO",23
1345279690,"NO","NO",50
1345283625,"NO","NO",29
1345319350,"YES","YES",187
1345376588,"NO","NO",16
1345387360,"NO","NO",0
1345387875,"NO","NO",6
1345426465,"YES","NO",57
1345435229,"NO","NO",13
1345506235,"NO","NO",0
1345531616,"NO","NO",23
1345534471,"NO","NO",1
1345552442,"NO","NO",103
1345630609,"NO","NO",14
1345647893,"YES","NO",63
1345698938,"YES","NO",68
1345703175,"NO","NO",0
1345707590,"NO","NO",0
1345746849,"YES","NO",245
1345752349,"NO","NO",7
1345794961,"YES","NO",110
1345798188,"NO","NO",11
1345801320,"NO","NO",5
1345807023,"NO","NO",32
1345818515,"NO","NO",11
1345867827,"YES","YES",1946
1345882135,"NO","NO",0
1345903726,"YES","NO",21
1345938791,"YES","NO",105
1345948346,"YES","NO",18
1345950776,"NO","NO",6
1345965783,"YES","YES",951
1345982487,"YES","NO",76
1345988945,"NO","NO",17
1346017633,"NO","NO",3
1346019173,"YES","NO",35
1346075934,"NO","NO",1
1346078756,"NO","NO",11
1346096225,"NO","NO",0
1346117739,"YES","NO",47
1346162381,"NO","NO",166
1346173883,"NO","NO",2
1346203406,"NO","NO",0
1346217840,"YES","NO",123
1346291828,"YES","NO",85
1346307818,"YES","NO",47
1346388938,"NO","NO",7
1346397652,"NO","NO",0
1346446187,"NO","NO",30
1346447804,"YES","NO",187
1346461821,"NO","NO",19
1346519728,"YES","NO",423
1346527236,"NO","NO",16
1346536327,"YES","NO",190
1346539848,"NO","NO",2
1346542425,"NO","NO",13
1346569708,"NO","NO",48
1346584705,"NO","NO",71
1346609791,"NO","NO",18
1346625194,"YES","NO",96
1346627502,"NO","NO",0
1346635218,"NO","NO",0
1346676027,"NO","NO",0
1346710610,"NO","NO",5
1346721386,"YES","NO",48
1346756787,"YES","NO",159
1346763984,"NO","NO",4
1346784807,"NO","NO",3
1346794558,"YES","NO",492
1346794618,"NO","NO",2
1346802087,"NO","NO",3
1346824741,"NO","NO",0
1346874192,"NO","NO",443
1346886164,"NO","NO",20
1346898189,"NO","NO",20
1346903229,"NO","NO",9
1346909607,"NO","NO",1
1346922526,"NO","NO",1
1346932519,"YES","YES",57
1346991256,"YES","NO",108
1347001945,"YES","NO",87
1347010094,"NO","NO",1
1347022236,"NO","NO",30
1347039061,"NO","NO",0
1347039855,"NO","NO",5
1347048367,"NO","NO",13
1347088153,"YES","NO",61
1347124381,"YES","NO",49
1347127228,"NO","NO",13
1347147313,"YES","NO",30
1347171429,"NO","NO",3
1347215692,"YES","YES",61
1347218693,"NO","NO",2
1347253352,"NO","NO",3
1347273440,"YES","YES",34
1347298244,"NO","NO",6
1347310387,"YES","NO",16
1347377064,"YES","NO",151
1347443674,"NO","NO",0
1347461234,"YES","NO",154
1347482955,"YES","NO",129
1347483910,"NO","NO",19
1347484503,"NO","NO",3
1347511843,"YES","YES",1098
1347526107,"YES","NO",127
1347543818,"YES","YES",79
1347558017,"YES","NO",37
1347561873,"YES","NO",47
1347571209,"NO","NO",0
1347572987,"NO","NO",356
1347619332,"NO","NO",30
1347620289,"NO","NO",14
1347662797,"YES","NO",98
1347669775,"NO","NO",7
1347684093,"NO","NO",28
1347716797,"NO","NO",20
1347821385,"NO","NO",12
1347840009,"YES","NO",34
1347852372,"NO","NO",1
1347872409,"NO","NO",15
1347910993,"NO","NO",30
1347913397,"NO","NO",2
1347942893,"NO","NO",1
1347945799,"NO","NO",1
1347965031,"NO","NO",0
1347994497,"YES","NO",59
1347999273,"NO","NO",3
1348005179,"NO","NO",6
1348005200,"YES","NO",16
1348034101,"YES","NO",331
1348051717,"YES","NO",38
1348069555,"NO","NO",5
1348069656,"YES","NO",237
1348111591,"NO","NO",2
1348118662,"YES","NO",33
1348127801,"NO","NO",230
1348154500,"NO","NO",8
1348175290,"NO","NO",1
1348217411,"NO","NO",2
1348230166,"NO","NO",21
1348230589,"NO","NO",4
1348248280,"NO","NO",22
1348252420,"YES","NO",434
1348335013,"NO","NO",2
1348358639,"NO","NO",24
1348362244,"YES","NO",80
1348363414,"YES","YES",2278
1348428751,"YES","NO",37
1348453393,"NO","NO",5
1348463244,"YES","NO",39
1348466292,"YES","NO",68
1348507896,"NO","NO",4
1348516317,"NO","NO",0
1348557494,"YES","NO",336
1348583588,"YES","NO",32
1348658219,"YES","NO",43
1348660130,"NO","NO",6
1348681409,"NO","NO",3
1348690239,"NO","NO",404
1348701172,"NO","NO",23
1348741666,"YES","YES",19
1348788791,"NO","NO",72
1348799126,"NO","NO",1
1348799741,"NO","NO",31
1348828253,"NO","NO",13
1348830007,"YES","NO",17
1348832919,"YES","NO",474
1348920028,"YES","NO",25
1348924778,"YES","YES",218
1348956639,"NO","NO",6
1348959845,"YES","YES",872
1348973122,"NO","NO",22
1349004480,"YES","NO",206
1349024408,"NO","NO",10
1349028524,"YES","NO",19
1349042579,"YES","NO",55
1349049083,"NO","NO",5
1349102487,"YES","NO",29
1349157716,"YES","NO",82
1349171421,"NO","NO",4
1349194249,"NO","NO",10
1349234300,"NO","NO",1
1349236208,"NO","NO",0
1349268834,"YES","NO",136
1349275068,"NO","NO",3
1349296342,"YES","NO",44
1349342334,"NO","NO",10
1349375275,"YES","NO",56
1349410849,"YES","NO",22
1349415878,"YES","NO",9
1349418468,"YES","NO",57
1349472991,"NO","NO",15
1349495059,"NO","NO",9
1349517739,"NO","NO",8
1349546581,"YES","NO",76
1349567129,"NO","NO",41
1349591523,"NO","NO",10
1349610037,"YES","NO",551
1349631609,"YES","NO",28
1349642551,"YES","YES",248
1349651397,"NO","NO",2
1349652625,"NO","NO",4
1349654971,"NO","NO",2
1349663585,"NO","NO",18
1349670786,"YES","NO",213
1349697148,"NO","NO",4
1349709691,"YES","YES",482
1349712881,"YES","NO",193
1349718137,"NO","NO",13
1349809039,"NO","NO",2
1349831634,"NO","NO",4
1349831834,"NO","NO",9
1349846604,"NO","NO",7
1349853613,"YES","NO",18
1349857894,"NO","NO",0
1349880327,"NO","NO",6
1349892329,"NO","NO",2
1349894110,"YES","NO",36
1349915702,"YES","YES",1357
1349929667,"YES","NO",18
1349929811,"YES","NO",259
1349952319,"YES","NO",639
1349962092,"YES","YES",146
1349962119,"NO","NO",0
1349980547,"NO","NO",1
1349988238,"YES","NO",79
1349989805,"YES","NO",33
1350019221,"NO","NO",13
1350061358,"NO","NO",0
1350063396,"YES","NO",49
1350078720,"YES","NO",33
1350084401,"YES","NO",103
1350088881,"NO","NO",1
1350089855,"YES","NO",92
1350101628,"NO","NO",1
1350104366,"YES","NO",57
1350134359,"YES","NO",30
1350162459,"YES","NO",49
1350165640,"NO","NO",4
1350229076,"NO","NO",1
1350247958,"NO","NO",34
1350278520,"NO","NO",12
1350282065,"NO","NO",0
1350286431,"NO","NO",1
1350306811,"YES","NO",169
1350311164,"NO","NO",0
1350336343,"YES","NO",52
1350373952,"NO","NO",1
1350407948,"NO","NO",2
1350421414,"YES","NO",62
1350441386,"NO","NO",57
1350444906,"YES","NO",27
1350456509,"YES","NO",75
1350480063,"NO","NO",11
1350499710,"NO","NO",7
1350501141,"NO","NO",3
1350502264,"NO","NO",7
1350513889,"NO","NO",8
1350524036,"YES","NO",105
1350544529,"YES","NO",8
1350601757,"YES","NO",143
1350607942,"NO","NO",8
1350627142,"YES","YES",242
1350788525,"NO","NO",13
1350852297,"NO","NO",2
1350901987,"YES","NO",97
1350924850,"NO","NO",3
1350993027,"YES","NO",62
1351038023,"YES","NO",61
1351058449,"NO","NO",0
1351087689,"NO","NO",0
1351129089,"YES","NO",24
1351146095,"NO","NO",14
1351177451,"NO","NO",2
1351202559,"YES","NO",98
1351294319,"NO","NO",1
1351321463,"NO","NO",5
1351343043,"NO","NO",8
1351391370,"NO","NO",6
1351413349,"NO","NO",19
1351430749,"NO","NO",12
1351430786,"NO","NO",0
1351443264,"NO","NO",0
1351463795,"YES","YES",2319
1351486087,"YES","NO",30
1351515735,"NO","NO",47
1351535682,"NO","NO",1
1351557382,"NO","NO",107
1351570535,"YES","NO",35
1351581223,"YES","NO",92
1351610324,"YES","YES",244
1351617100,"NO","NO",27
1351617313,"YES","NO",205
1351626770,"NO","NO",24
1351634316,"NO","NO",7
1351640939,"YES","YES",33
1351680475,"NO","NO",4
1351703799,"NO","NO",3
1351724807,"YES","NO",20
1351729343,"NO","NO",16
1351731298,"YES","NO",13
1351748244,"NO","NO",49
1351750139,"NO","NO",3
1351757774,"NO","NO",0
1351789250,"NO","NO",0
1351797310,"NO","NO",2
1351831740,"YES","NO",40
1351833016,"YES","NO",18
1351844614,"NO","NO",4
1351894395,"NO","NO",6
1351900356,"NO","NO",0
1351901141,"NO","NO",10
1351933697,"NO","NO",3
1351972974,"NO","NO",30
1352053795,"YES","NO",94
1352057605,"NO","NO",0
1352069904,"NO","NO",58
1352070703,"NO","NO",1
1352078437,"NO","NO",8
1352114195,"YES","NO",97
1352123234,"NO","NO",1
1352200011,"YES","NO",11
1352213007,"YES","NO",33
1352234100,"NO","NO",32
1352237385,"NO","NO",3
1352260398,"NO","NO",13
1352264357,"NO","NO",6
1352276657,"NO","NO",0
1352278436,"YES","YES",17
1352286334,"NO","NO",0
1352289371,"YES","NO",71
1352294630,"NO","NO",5
1352307338,"NO","NO",4
1352311038,"YES","NO",55
1352315753,"YES","NO",21
1352327322,"NO","NO",4
1352348839,"NO","NO",2
1352370652,"NO","NO",9
1352403779,"NO","NO",22
1352411682,"YES","NO",119
1352443528,"YES","NO",28
1352534195,"NO","NO",1
1352564374,"YES","NO",63
1352564766,"YES","YES",26
1352572165,"NO","NO",1
1352579751,"NO","NO",43
1352597498,"YES","NO",28
1352661561,"NO","NO",1
1352662150,"YES","NO",143
1352686822,"NO","NO",13
1352739454,"NO","NO",5
1352776683,"YES","NO",17
1352790527,"YES","NO",584
1352807954,"NO","NO",0
1352818649,"YES","NO",40
1352819005,"YES","NO",27
1352833807,"NO","NO",0
1352858533,"YES","NO",91
1352863879,"YES","YES",27
1352865799,"NO","NO",12
1352869575,"NO","NO",9
1352919987,"NO","NO",7
1352970973,"YES","NO",1152
1352981767,"NO","NO",1
1353169641,"NO","NO",2
1353183554,"NO","NO",4
1353195567,"YES","NO",79
1353206580,"NO","NO",1
1353224454,"NO","NO",18
1353238599,"YES","NO",109
1353239505,"NO","NO",0
1353251369,"NO","NO",34
1353285695,"NO","NO",9
1353289541,"NO","NO",15
1353322326,"NO","NO",2
1353337328,"NO","NO",22
1353346639,"NO","NO",1
1353350588,"YES","NO",133
1353382029,"YES","NO",18
1353391397,"NO","NO",10
1353427531,"NO","NO",8
1353433315,"NO","NO",14
1353454064,"YES","NO",102
1353486062,"NO","NO",7
1353498892,"YES","NO",31
1353499898,"NO","NO",5
1353512321,"YES","NO",71
1353517435,"YES","YES",42
1353528623,"NO","NO",0
1353553726,"YES","YES",15
1353554161,"NO","NO",4
1353554295,"YES","NO",25
1353586920,"NO","NO",108
1353598525,"YES","YES",200
1353603460,"NO","NO",2
1353615717,"NO","NO",2
1353621576,"NO","NO",0
1353657823,"YES","NO",87
1353674398,"YES","YES",480
1353675839,"NO","NO",2
1353683581,"YES","NO",59
1353703994,"YES","YES",117
1353717463,"NO","NO",74
1353718468,"YES","NO",1227
1353737413,"YES","NO",62
1353776289,"YES","NO",39
1353827496,"NO","NO",1
1353838774,"YES","NO",110
1353852673,"YES","NO",49
1353878464,"YES","YES",289
1353973633,"NO","NO",3
1353984656,"NO","NO",1
1353988257,"NO","NO",32
1354014529,"YES","YES",283
1354026546,"NO","NO",2
1354054180,"YES","NO",47
1354088444,"YES","YES",198
1354105793,"NO","NO",10
1354131742,"YES","NO",58
1354176404,"NO","NO",3
1354182985,"YES","NO",70
1354188544,"NO","NO",2
1354190941,"NO","NO",5
1354204177,"YES","YES",5631
1354221961,"YES","YES",71
1354236853,"NO","NO",0
1354238180,"NO","NO",0
1354274135,"YES","NO",70
1354284269,"YES","NO",22
1354327208,"YES","YES",2221
1354327649,"NO","NO",2
1354329816,"YES","NO",36
1354361314,"NO","NO",30
1354372115,"NO","NO",0
1354374257,"YES","NO",251
1354424200,"NO","NO",3
1354437810,"NO","NO",15
1354439535,"YES","NO",224
1354441415,"NO","NO",23
1354461715,"YES","NO",64
1354470692,"NO","NO",0
1354510463,"NO","NO",12
1354516730,"YES","NO",59
1354558541,"YES","NO",137
1354560919,"NO","NO",0
1354595799,"YES","NO",22
1354633466,"NO","NO",5
1354698915,"NO","NO",277
1354743089,"NO","NO",4
1354754883,"YES","NO",163
1354758758,"YES","NO",41
1354762386,"YES","NO",72
1354774576,"YES","YES",965
1354815039,"YES","NO",67
1354825962,"NO","NO",4
1354865617,"NO","NO",2
1354870363,"NO","NO",5
1354887927,"NO","NO",78
1354893707,"YES","NO",8
1354908577,"NO","NO",17
1354911463,"NO","NO",10
1354936657,"YES","NO",115
1354951164,"NO","NO",0
1354972797,"YES","NO",44
1354985337,"NO","NO",0
1355063389,"NO","NO",9
1355105741,"YES","NO",28
1355113001,"NO","NO",2
1355142371,"YES","YES",49
1355148398,"YES","NO",222
1355220216,"NO","NO",75
1355237891,"NO","NO",18
1355265599,"NO","NO",0
1355286726,"YES","NO",5
1355330616,"NO","NO",9
1355338272,"NO","NO",0
1355376406,"YES","NO",799
1355380107,"YES","NO",46
1355411624,"YES","YES",482
1355463223,"NO","NO",4
1355538898,"YES","NO",126
1355545852,"YES","YES",23
1355568615,"YES","YES",223
1355586416,"NO","NO",12
1355586838,"NO","NO",2
1355587481,"YES","NO",54
1355653174,"NO","NO",2
1355702948,"NO","NO",1
1355789691,"NO","NO",23
1355801037,"NO","NO",57
1355815500,"NO","NO",2
1355851596,"YES","NO",37
1355866073,"NO","NO",61
1355891834,"YES","NO",40
1355894695,"YES","NO",13
1355904910,"YES","NO",30
1355964840,"NO","NO",49
1355981286,"YES","YES",177
1356083122,"NO","NO",3
1356138713,"NO","NO",0
1356163415,"NO","NO",1
1356165204,"YES","NO",141
1356290735,"NO","NO",0
1356309223,"YES","NO",89
1356311553,"NO","NO",1
1356327698,"YES","NO",237
1356345406,"NO","NO",14
1356349460,"NO","NO",0
1356375206,"YES","NO",66
1356409082,"NO","NO",40
1356413986,"NO","NO",30
1356444074,"NO","NO",99
1356464678,"YES","YES",70
1356486251,"YES","NO",38
1356495138,"NO","NO",13
1356504941,"YES","NO",103
1356552442,"NO","NO",67
1356577956,"NO","NO",5
1356592006,"YES","NO",24
1356633492,"YES","NO",38
1356634458,"YES","YES",810
1356672594,"NO","NO",2
1356709546,"YES","YES",133
1356741810,"NO","NO",10
1356749374,"NO","NO",0
1356751424,"NO","NO",71
1356758796,"YES","NO",26
1356770789,"NO","NO",4
1356807101,"NO","NO",2
1356843101,"NO","NO",0
1356862493,"YES","YES",275
1356867925,"NO","NO",15
1356873587,"NO","NO",30
1356879718,"NO","NO",51
1356886301,"YES","NO",83
1356886468,"NO","NO",125
1356887034,"YES","NO",23
1356914211,"YES","YES",22
1356915815,"YES","NO",21
1357004285,"NO","NO",51
1357030080,"NO","NO",0
1357037894,"NO","NO",45
1357067238,"YES","NO",25
1357078631,"NO","NO",4
1357093065,"NO","NO",4
1357112287,"NO","NO",15
1357127067,"NO","NO",0
1357135747,"NO","NO",4
1357162726,"NO","NO",11
1357200748,"YES","NO",61
1357287916,"NO","NO",19
1357290024,"NO","NO",0
1357332623,"NO","NO",0
1357340668,"YES","YES",39
1357427195,"YES","NO",35
1357495603,"NO","NO",2
1357499403,"YES","YES",78
1357501263,"YES","YES",85
1357569799,"NO","NO",0
1357624646,"NO","NO",23
1357670080,"NO","NO",0
1357702004,"YES","NO",13
1357743136,"NO","NO",23
1357757321,"NO","NO",7
1357761768,"NO","NO",0
1357790195,"NO","NO",2
1357825396,"NO","NO",51
1357850697,"NO","NO",58
1357855874,"NO","NO",20
1357856218,"NO","NO",0
1357859029,"NO","NO",9
1357876834,"YES","YES",27
1357907038,"NO","NO",0
1357960040,"NO","NO",1
1357962052,"NO","NO",0
1357981123,"YES","YES",258
1358010001,"NO","NO",1
1358028908,"YES","NO",155
1358029819,"YES","NO",64
1358036641,"YES","NO",96
1358044319,"YES","NO",191
1358052062,"YES","NO",163
1358052169,"YES","NO",64
1358082787,"YES","NO",13
1358106940,"YES","NO",26
1358127471,"NO","NO",13
1358133797,"NO","NO",1
1358142421,"YES","NO",104
1358161228,"YES","NO",42
1358214719,"YES","NO",104
1358234066,"NO","NO",0
1358313991,"NO","NO",17
1358324479,"NO","NO",7
1358328496,"YES","NO",474
1358346362,"NO","NO",7
1358370106,"NO","NO",2
1358404193,"NO","NO",47
1358438292,"YES","NO",35
1358446437,"YES","NO",939
1358511195,"YES","NO",19
1358511767,"YES","YES",43
1358523472,"NO","NO",0
1358552622,"YES","NO",28
1358562795,"YES","NO",607
1358584734,"NO","NO",6
1358592024,"NO","NO",0
1358610654,"YES","YES",343
1358621444,"YES","YES",26
1358633915,"NO","NO",24
1358653145,"NO","NO",6
1358656323,"YES","NO",204
1358672488,"NO","NO",12
1358678467,"YES","NO",150
1358687168,"YES","YES",257
1358727372,"YES","NO",54
1358751234,"YES","NO",13
1358754235,"YES","YES",115
1358770574,"NO","NO",8
1358771458,"YES","YES",64
1358795437,"NO","NO",4
1358869192,"NO","NO",7
1358871180,"YES","YES",355
1358876302,"YES","NO",41
1358894108,"NO","NO",1
1358894997,"NO","NO",13
1358904034,"YES","NO",39
1358970722,"NO","NO",6
1359008824,"YES","NO",7
1359034657,"NO","NO",1
1359038634,"NO","NO",0
1359071505,"NO","NO",50
